game_id,platform_id,company_id,release_date,region,role
2176,16,560,2005-05-19,WW,developer
2176,16,6,2005-05-19,JP,publisher
2177,4,56,2011-10-27,WW,developer
2177,4,56,2011-10-27,JP,publisher
2177,23,56,2011-10-27,WW,developer
2177,23,56,2011-10-27,JP,publisher
2179,8,212,1996-12-31,WW,developer
2179,8,212,1996-12-31,NA,publisher
2179,24,212,1996-12-31,WW,developer
2179,24,212,1996-12-31,NA,publisher
2179,4,212,1996-12-31,WW,developer
2179,4,212,1996-12-31,NA,publisher
2180,8,469,2003-09-16,WW,developer
2180,8,757,2003-09-16,EU,publisher
2180,6,469,2003-09-16,WW,developer
2180,6,757,2003-09-16,EU,publisher
2180,4,469,2003-09-16,WW,developer
2180,4,757,2003-09-16,EU,publisher
2182,4,56,2016-11-29,WW,developer
2182,4,879,2016-11-29,WW,developer
2182,4,56,2016-11-29,JP,publisher
2183,10,8,2012-02-16,WW,developer
2183,10,8,2012-02-16,JP,publisher
2183,63,8,2012-02-16,WW,developer
2183,63,8,2012-02-16,JP,publisher
2183,42,8,2012-02-16,WW,developer
2183,42,8,2012-02-16,JP,publisher
2183,5,8,2012-02-16,WW,developer
2183,5,8,2012-02-16,JP,publisher
2184,5,316,2012-02-23,WW,developer
2184,5,318,2012-02-23,WW,developer
2184,5,482,2012-02-23,WW,developer
2184,5,6,2012-02-23,JP,publisher
2185,66,40,2011-02-26,WW,developer
2185,66,6,2011-02-26,JP,publisher
2186,6,241,2001-12-03,WW,developer
2186,6,11,2001-12-03,NA,publisher
2186,33,241,2001-12-03,WW,developer
2186,33,11,2001-12-03,NA,publisher
2187,4,167,2001-09-30,WW,developer
2188,23,92,2001-02-22,WW,developer
2188,23,92,2001-02-22,JP,publisher
2188,4,92,2001-02-22,WW,developer
2188,4,92,2001-02-22,JP,publisher
2189,16,504,2003-11-17,WW,developer
2189,16,6,2003-11-17,JP,publisher
2190,22,504,2005-11-28,WW,developer
2190,22,6,2005-11-28,JP,publisher
2190,16,504,2005-11-28,WW,developer
2190,16,6,2005-11-28,JP,publisher
2192,6,188,2011-11-15,NA,publisher
2192,4,188,2011-11-15,NA,publisher
2193,31,16,1998-10-21,NA,publisher
2194,4,1195,2012-04-11,WW,developer
2194,4,1195,2012-04-11,EU,publisher
2194,8,1195,2012-04-11,WW,developer
2194,8,1195,2012-04-11,EU,publisher
2195,4,212,1998-03-23,NA,publisher
2196,4,300,1997-11-21,WW,developer
2196,4,473,1997-11-21,JP,publisher
2196,4,985,1997-11-21,JP,publisher
2197,31,341,1999-05-31,WW,developer
2197,31,43,1999-05-31,JP,publisher
2198,66,370,2012-04-28,WW,developer
2198,66,6,2012-04-28,JP,publisher
2199,4,388,1996-01-01,WW,developer
2199,8,388,1996-01-01,WW,developer
2205,31,1064,2001-03-01,WW,developer
2205,31,188,2001-03-01,NA,publisher
2205,67,1064,2001-03-01,WW,developer
2205,67,188,2001-03-01,NA,publisher
2206,4,784,2003-10-28,WW,developer
2206,4,13,2003-10-28,NA,publisher
2207,4,717,2011-01-20,WW,developer
2207,94,717,2011-01-20,WW,developer
2208,31,92,1999-07-29,WW,developer
2208,31,92,1999-07-29,JP,publisher
2211,27,613,2003-07-23,WW,developer
2211,27,387,2003-07-23,NA,publisher
2212,4,818,1997-02-01,WW,developer
2212,4,818,1997-02-01,NA,publisher
2212,47,818,1997-02-01,WW,developer
2212,47,818,1997-02-01,NA,publisher
2212,24,818,1997-02-01,WW,developer
2212,24,818,1997-02-01,NA,publisher
2212,94,818,1997-02-01,WW,developer
2212,94,818,1997-02-01,NA,publisher
2213,28,370,1996-03-21,WW,developer
2213,28,6,1996-03-21,JP,publisher
2214,31,33,1997-05-21,WW,developer
2214,4,33,1997-05-21,WW,developer
2215,27,188,2003-09-10,NA,publisher
2216,94,123,1997-05-07,WW,developer
2216,94,212,1997-05-07,NA,publisher
2216,24,123,1997-05-07,WW,developer
2216,24,212,1997-05-07,NA,publisher
2216,4,123,1997-05-07,WW,developer
2216,4,212,1997-05-07,NA,publisher
2217,24,446,1999-01-01,WW,developer
2217,24,187,1999-01-01,NA,publisher
2217,48,446,1999-01-01,WW,developer
2217,48,187,1999-01-01,NA,publisher
2217,40,446,1999-01-01,WW,developer
2217,40,187,1999-01-01,NA,publisher
2219,8,966,2011-05-11,WW,developer
2219,8,966,2011-05-11,NA,publisher
2219,4,966,2011-05-11,WW,developer
2219,4,966,2011-05-11,NA,publisher
2220,28,248,1996-02-03,WW,developer
2220,28,248,1996-02-03,JP,publisher
2221,4,368,2023-06-28,WW,developer
2221,4,427,2023-06-28,NA,publisher
2223,4,513,2001-06-01,WW,developer
2223,4,228,2001-06-01,EU,publisher
2224,4,447,2001-11-01,WW,developer
2224,4,1150,2001-11-01,EU,publisher
2224,8,447,2001-11-01,WW,developer
2224,8,1150,2001-11-01,EU,publisher
2224,94,447,2001-11-01,WW,developer
2224,94,1150,2001-11-01,EU,publisher
2225,16,162,2013-08-20,WW,developer
2225,4,162,2013-08-20,WW,developer
2225,6,162,2013-08-20,WW,developer
2226,27,43,2001-12-07,WW,developer
2227,4,510,2001-06-20,WW,developer
2227,4,367,2001-06-20,NA,publisher
2228,31,6,2001-04-08,WW,developer
2228,31,6,2001-04-08,JP,publisher
2228,76,6,2001-04-08,WW,developer
2228,76,6,2001-04-08,JP,publisher
2231,4,1253,2016-06-03,WW,developer
2233,8,1346,2014-06-11,WW,developer
2233,8,754,2014-06-11,NA,publisher
2233,4,1346,2014-06-11,WW,developer
2233,4,754,2014-06-11,NA,publisher
2233,6,1346,2014-06-11,WW,developer
2233,6,754,2014-06-11,NA,publisher
2234,4,755,2014-03-14,WW,developer
2234,4,501,2014-03-14,EU,publisher
2237,31,288,1998-09-11,WW,developer
2237,31,288,1998-09-11,NA,publisher
2232,4,110,1997-01-01,WW,developer
2241,24,305,2022-12-19,WW,developer
2241,24,305,2022-12-19,NA,publisher
2241,10,305,2022-12-19,WW,developer
2241,10,305,2022-12-19,NA,publisher
2241,42,305,2022-12-19,WW,developer
2241,42,305,2022-12-19,NA,publisher
2242,4,131,1998-02-28,WW,developer
2242,4,212,1998-02-28,NA,publisher
2243,27,586,2002-09-25,WW,developer
2243,27,57,2002-09-25,NA,publisher
2246,5,176,2007-08-27,WW,developer
2246,5,6,2007-08-27,JP,publisher
2247,5,353,2011-01-27,WW,developer
2248,67,263,1998-09-12,WW,developer
2248,67,6,1998-09-12,JP,publisher
2248,32,263,1998-09-12,WW,developer
2248,32,6,1998-09-12,JP,publisher
2249,31,443,1999-10-29,WW,developer
2249,31,443,1999-10-29,JP,publisher
2250,27,92,2002-04-25,WW,developer
2250,27,92,2002-04-25,JP,publisher
2251,6,178,2011-01-18,WW,developer
2251,6,216,2011-01-18,WW,developer
2251,6,11,2011-01-18,NA,publisher
2254,4,252,1998-10-31,WW,developer
2254,4,42,1998-10-31,NA,publisher
2254,31,252,1998-10-31,WW,developer
2254,31,42,1998-10-31,NA,publisher
2255,23,201,1998-11-19,WW,developer
2255,23,201,1998-11-19,JP,publisher
2256,94,1613,1997-09-24,WW,developer
2256,94,1613,1997-09-24,EU,publisher
2256,4,1613,1997-09-24,WW,developer
2256,4,1613,1997-09-24,EU,publisher
2257,22,585,2005-10-20,WW,developer
2257,22,6,2005-10-20,JP,publisher
2258,4,393,1997-08-31,WW,developer
2258,4,42,1997-08-31,NA,publisher
2259,67,784,2000-05-20,WW,developer
2260,4,82,1999-04-02,WW,developer
2260,4,82,1999-04-02,EU,publisher
2261,22,8,2017-12-21,WW,developer
2261,22,8,2017-12-21,JP,publisher
2263,23,481,1997-02-28,WW,developer
2263,23,278,1997-02-28,JP,publisher
2264,22,826,2016-05-05,WW,developer
2264,22,6,2016-05-05,JP,publisher
2264,16,826,2016-05-05,WW,developer
2264,16,6,2016-05-05,JP,publisher
2266,4,467,1999-02-01,NA,publisher
2266,4,1691,1999-02-01,EU,publisher
2266,8,467,1999-02-01,NA,publisher
2266,8,1691,1999-02-01,EU,publisher
2266,94,467,1999-02-01,NA,publisher
2266,94,1691,1999-02-01,EU,publisher
2267,28,6,1998-03-01,JP,publisher
2269,4,812,2017-10-16,WW,developer
2269,4,812,2017-10-16,NA,publisher
2269,8,812,2017-10-16,WW,developer
2269,8,812,2017-10-16,NA,publisher
2271,4,1143,2002-06-18,WW,developer
2271,4,42,2002-06-18,NA,publisher
2272,5,560,2010-08-31,WW,developer
2272,5,680,2010-08-31,WW,developer
2272,5,1581,2010-08-31,WW,developer
2272,5,6,2010-08-31,JP,publisher
2272,16,560,2010-08-31,WW,developer
2272,16,680,2010-08-31,WW,developer
2272,16,1581,2010-08-31,WW,developer
2272,16,6,2010-08-31,JP,publisher
2274,27,497,2002-06-09,WW,developer
2274,27,188,2002-06-09,NA,publisher
2275,31,366,1999-08-31,WW,developer
2275,31,366,1999-08-31,NA,publisher
2276,55,117,2024-03-07,WW,developer
2276,55,117,2024-03-07,JP,publisher
2276,55,1164,2024-03-07,JP,publisher
2276,4,117,2024-03-07,WW,developer
2276,4,117,2024-03-07,JP,publisher
2276,4,1164,2024-03-07,JP,publisher
2277,24,1006,1996-01-01,WW,developer
2280,32,827,2001-11-18,WW,developer
2280,32,188,2001-11-18,NA,publisher
2281,31,105,1999-07-31,WW,developer
2281,67,105,1999-07-31,WW,developer
2282,31,268,1999-01-01,WW,developer
2282,31,188,1999-01-01,NA,publisher
2283,28,1006,1996-02-01,WW,developer
2284,4,323,2001-10-31,WW,developer
2284,4,228,2001-10-31,EU,publisher
2286,23,321,1996-10-31,WW,developer
2286,23,11,1996-10-31,NA,publisher
2287,67,519,2000-11-10,WW,developer
2287,67,117,2000-11-10,JP,publisher
2241,4,305,2022-12-19,WW,developer
2241,4,305,2022-12-19,NA,publisher
2256,22,1613,1997-09-24,WW,developer
2256,22,1613,1997-09-24,EU,publisher
2289,31,42,2000-12-01,WW,developer
2289,31,42,2000-12-01,NA,publisher
2291,8,324,2001-11-15,WW,developer
2291,8,324,2001-11-15,NA,publisher
2291,4,324,2001-11-15,WW,developer
2291,4,324,2001-11-15,NA,publisher
2292,31,674,1998-07-31,WW,developer
2292,31,6,1998-07-31,JP,publisher
2292,4,674,1998-07-31,WW,developer
2292,4,6,1998-07-31,JP,publisher
2293,67,370,1999-04-14,WW,developer
2293,67,541,1999-04-14,WW,developer
2293,67,6,1999-04-14,JP,publisher
2296,4,12,2001-11-01,WW,developer
2296,4,12,2001-11-01,EU,publisher
2297,27,42,2002-03-22,NA,publisher
2298,4,276,1998-01-01,WW,developer
2298,4,166,1998-01-01,JP,publisher
2298,94,276,1998-01-01,WW,developer
2298,94,166,1998-01-01,JP,publisher
2299,31,40,1999-04-30,WW,developer
2299,31,370,1999-04-30,WW,developer
2299,31,6,1999-04-30,JP,publisher
2302,8,589,2023-08-24,WW,developer
2302,8,1663,2023-08-24,WW,developer
2302,8,589,2023-08-24,JP,publisher
2302,8,1663,2023-08-24,EU,publisher
2302,4,589,2023-08-24,WW,developer
2302,4,1663,2023-08-24,WW,developer
2302,4,589,2023-08-24,JP,publisher
2302,4,1663,2023-08-24,EU,publisher
2304,31,358,1998-07-10,WW,developer
2304,31,358,1998-07-10,JP,publisher
2305,4,1568,1999-08-20,WW,developer
2306,4,513,1998-11-30,WW,developer
2306,4,228,1998-11-30,EU,publisher
2310,4,417,1998-01-01,WW,developer
2310,4,417,1998-01-01,EU,publisher
2314,4,170,2013-04-10,WW,developer
2316,4,243,1998-09-23,WW,developer
2316,4,358,1998-09-23,JP,publisher
2317,5,400,2018-07-27,WW,developer
2317,5,400,2018-07-27,JP,publisher
2318,4,478,1998-03-31,WW,developer
2318,4,42,1998-03-31,NA,publisher
2319,6,1271,2002-07-05,WW,developer
2319,6,117,2002-07-05,JP,publisher
2319,27,1271,2002-07-05,WW,developer
2319,27,117,2002-07-05,JP,publisher
2320,16,34,2001-07-21,WW,developer
2320,16,6,2001-07-21,JP,publisher
2322,4,398,2015-05-07,WW,developer
2322,4,398,2015-05-07,EU,publisher
2323,4,921,2013-03-18,WW,developer
2323,4,6,2013-03-18,JP,publisher
2323,4,599,2013-03-18,NA,publisher
2323,16,921,2013-03-18,WW,developer
2323,16,6,2013-03-18,JP,publisher
2323,16,599,2013-03-18,NA,publisher
2324,4,916,1998-06-30,WW,developer
2324,4,1055,1998-06-30,NA,publisher
2325,27,29,2001-10-24,WW,developer
2327,4,715,2013-03-05,WW,developer
2327,4,400,2013-03-05,JP,publisher
2327,6,715,2013-03-05,WW,developer
2327,6,400,2013-03-05,JP,publisher
2328,4,17,2014-11-04,WW,developer
2328,4,247,2014-11-04,WW,developer
2328,4,251,2014-11-04,WW,developer
2328,4,17,2014-11-04,NA,publisher
2328,6,17,2014-11-04,WW,developer
2328,6,247,2014-11-04,WW,developer
2328,6,251,2014-11-04,WW,developer
2328,6,17,2014-11-04,NA,publisher
2328,8,17,2014-11-04,WW,developer
2328,8,247,2014-11-04,WW,developer
2328,8,251,2014-11-04,WW,developer
2328,8,17,2014-11-04,NA,publisher
2329,66,8,2001-02-27,WW,developer
2329,66,737,2001-02-27,WW,developer
2329,66,6,2001-02-27,JP,publisher
2329,67,8,2001-02-27,WW,developer
2329,67,737,2001-02-27,WW,developer
2329,67,6,2001-02-27,JP,publisher
2330,16,504,2009-02-11,WW,developer
2330,16,6,2009-02-11,JP,publisher
2330,22,504,2009-02-11,WW,developer
2330,22,6,2009-02-11,JP,publisher
2300,4,1048,2020-08-18,WW,developer
2300,4,121,2020-08-18,NA,publisher
2309,4,346,2001-02-21,WW,developer
2309,4,228,2001-02-21,EU,publisher
2368,67,1031,2001-03-26,WW,developer
2368,67,188,2001-03-26,NA,publisher
2370,4,603,2001-09-24,WW,developer
2371,4,425,1999-01-02,WW,developer
2371,4,425,1999-01-02,NA,publisher
2371,8,425,1999-01-02,WW,developer
2371,8,425,1999-01-02,NA,publisher
2373,8,1383,2017-02-22,WW,developer
2373,8,1383,2017-02-22,EU,publisher
2373,4,1383,2017-02-22,WW,developer
2373,4,1383,2017-02-22,EU,publisher
2374,23,192,2002-05-28,WW,developer
2374,23,42,2002-05-28,NA,publisher
2374,27,192,2002-05-28,WW,developer
2374,27,42,2002-05-28,NA,publisher
2376,4,555,2002-01-01,WW,developer
2376,4,236,2002-01-01,EU,publisher
2377,4,1613,2018-11-15,WW,developer
2378,28,33,1996-01-01,WW,developer
2379,8,368,1998-10-31,WW,developer
2379,4,368,1998-10-31,WW,developer
2380,4,123,2000-03-31,WW,developer
2380,4,212,2000-03-31,NA,publisher
2331,27,252,2002-10-25,WW,developer
2331,27,288,2002-10-25,NA,publisher
2331,4,252,2002-10-25,WW,developer
2331,4,288,2002-10-25,NA,publisher
2332,4,569,2013-04-30,WW,developer
2332,6,569,2013-04-30,WW,developer
2334,36,249,2001-12-20,WW,developer
2334,36,390,2001-12-20,WW,developer
2335,27,366,2001-05-01,WW,developer
2335,27,33,2001-05-01,NA,publisher
2336,4,390,2000-12-21,WW,developer
2336,27,390,2000-12-21,WW,developer
2338,27,681,2005-08-04,WW,developer
2338,27,6,2005-08-04,JP,publisher
2339,5,176,2004-11-15,WW,developer
2339,5,6,2004-11-15,JP,publisher
2339,27,176,2004-11-15,WW,developer
2339,27,6,2004-11-15,JP,publisher
2340,4,312,2013-06-25,EU,publisher
2340,4,889,2013-06-25,EU,publisher
2340,8,312,2013-06-25,EU,publisher
2340,8,889,2013-06-25,EU,publisher
2341,94,297,1998-09-30,WW,developer
2341,8,297,1998-09-30,WW,developer
2341,4,297,1998-09-30,WW,developer
2342,27,983,2002-10-15,WW,developer
2345,94,123,2000-11-17,WW,developer
2345,94,212,2000-11-17,NA,publisher
2345,4,123,2000-11-17,WW,developer
2345,4,212,2000-11-17,NA,publisher
2345,8,123,2000-11-17,WW,developer
2345,8,212,2000-11-17,NA,publisher
2346,4,375,2013-06-25,WW,developer
2346,6,375,2013-06-25,WW,developer
2349,94,716,1996-01-01,WW,developer
2349,94,825,1996-01-01,NA,publisher
2349,4,716,1996-01-01,WW,developer
2349,4,825,1996-01-01,NA,publisher
2350,4,795,1999-12-31,NA,publisher
2351,4,1137,2001-03-30,WW,developer
2351,4,1143,2001-03-30,WW,developer
2351,4,369,2001-03-30,EU,publisher
2352,67,545,2000-03-21,WW,developer
2352,67,6,2000-03-21,JP,publisher
2353,8,797,1997-04-30,WW,developer
2353,8,212,1997-04-30,NA,publisher
2353,94,797,1997-04-30,WW,developer
2353,94,212,1997-04-30,NA,publisher
2353,24,797,1997-04-30,WW,developer
2353,24,212,1997-04-30,NA,publisher
2353,4,797,1997-04-30,WW,developer
2353,4,212,1997-04-30,NA,publisher
2354,23,1011,1996-08-02,WW,developer
2354,23,42,1996-08-02,NA,publisher
2355,34,606,2023-03-23,WW,developer
2355,34,1421,2023-03-23,WW,developer
2355,34,478,2023-03-23,NA,publisher
2355,34,498,2023-03-23,EU,publisher
2355,26,606,2023-03-23,WW,developer
2355,26,1421,2023-03-23,WW,developer
2355,26,478,2023-03-23,NA,publisher
2355,26,498,2023-03-23,EU,publisher
2355,73,606,2023-03-23,WW,developer
2355,73,1421,2023-03-23,WW,developer
2355,73,478,2023-03-23,NA,publisher
2355,73,498,2023-03-23,EU,publisher
2355,10,606,2023-03-23,WW,developer
2355,10,1421,2023-03-23,WW,developer
2355,10,478,2023-03-23,NA,publisher
2355,10,498,2023-03-23,EU,publisher
2355,4,606,2023-03-23,WW,developer
2355,4,1421,2023-03-23,WW,developer
2355,4,478,2023-03-23,NA,publisher
2355,4,498,2023-03-23,EU,publisher
2355,42,606,2023-03-23,WW,developer
2355,42,1421,2023-03-23,WW,developer
2355,42,478,2023-03-23,NA,publisher
2355,42,498,2023-03-23,EU,publisher
2357,26,33,1996-01-01,WW,developer
2357,26,33,1996-01-01,NA,publisher
2357,68,33,1996-01-01,WW,developer
2357,68,33,1996-01-01,NA,publisher
2357,49,33,1996-01-01,WW,developer
2357,49,33,1996-01-01,NA,publisher
2357,52,33,1996-01-01,WW,developer
2357,52,33,1996-01-01,NA,publisher
2357,10,33,1996-01-01,WW,developer
2357,10,33,1996-01-01,NA,publisher
2357,4,33,1996-01-01,WW,developer
2357,4,33,1996-01-01,NA,publisher
2357,67,33,1996-01-01,WW,developer
2357,67,33,1996-01-01,NA,publisher
2357,28,33,1996-01-01,WW,developer
2357,28,33,1996-01-01,NA,publisher
2357,32,33,1996-01-01,WW,developer
2357,32,33,1996-01-01,NA,publisher
2359,4,56,2013-11-21,WW,developer
2359,4,56,2013-11-21,JP,publisher
2359,6,56,2013-11-21,WW,developer
2359,6,56,2013-11-21,JP,publisher
2361,32,40,1997-06-24,WW,developer
2361,32,6,1997-06-24,JP,publisher
2362,23,675,1996-12-20,WW,developer
2362,23,11,1996-12-20,NA,publisher
2364,4,1438,1996-12-13,WW,developer
2366,27,218,2002-05-20,WW,developer
2366,27,188,2002-05-20,NA,publisher
2383,23,630,1996-04-26,WW,developer
2384,21,6,1982-01-01,WW,developer
2384,21,6,1982-01-01,JP,publisher
2384,68,6,1982-01-01,WW,developer
2384,68,6,1982-01-01,JP,publisher
2384,52,6,1982-01-01,WW,developer
2384,52,6,1982-01-01,JP,publisher
2384,26,6,1982-01-01,WW,developer
2384,26,6,1982-01-01,JP,publisher
2384,61,6,1982-01-01,WW,developer
2384,61,6,1982-01-01,JP,publisher
2384,69,6,1982-01-01,WW,developer
2384,69,6,1982-01-01,JP,publisher
2384,16,6,1982-01-01,WW,developer
2384,16,6,1982-01-01,JP,publisher
2385,4,13,2014-02-24,NA,publisher
2385,4,1135,2014-02-24,EU,publisher
2386,4,1242,2013-03-26,WW,developer
2386,4,135,2013-03-26,NA,publisher
2386,16,1242,2013-03-26,WW,developer
2386,16,135,2013-03-26,NA,publisher
2386,6,1242,2013-03-26,WW,developer
2386,6,135,2013-03-26,NA,publisher
2386,8,1242,2013-03-26,WW,developer
2386,8,135,2013-03-26,NA,publisher
2387,4,425,1997-10-29,WW,developer
2387,4,657,1997-10-29,NA,publisher
2387,8,425,1997-10-29,WW,developer
2387,8,657,1997-10-29,NA,publisher
2387,94,425,1997-10-29,WW,developer
2387,94,657,1997-10-29,NA,publisher
2388,4,68,1997-10-31,WW,developer
2388,4,42,1997-10-31,NA,publisher
2389,31,166,1997-12-19,WW,developer
2389,31,166,1997-12-19,JP,publisher
2390,24,1061,2020-09-01,WW,developer
2390,24,449,2020-09-01,EU,publisher
2390,10,1061,2020-09-01,WW,developer
2390,10,449,2020-09-01,EU,publisher
2390,42,1061,2020-09-01,WW,developer
2390,42,449,2020-09-01,EU,publisher
2391,16,40,2014-01-10,WW,developer
2391,16,6,2014-01-10,JP,publisher
2392,6,110,1996-06-01,WW,developer
2392,27,110,1996-06-01,WW,developer
2393,31,612,1998-03-27,WW,developer
2393,31,612,1998-03-27,JP,publisher
2394,4,594,1997-11-30,WW,developer
2395,66,370,1995-03-21,WW,developer
2395,66,6,1995-03-21,JP,publisher
2395,32,370,1995-03-21,WW,developer
2395,32,6,1995-03-21,JP,publisher
2395,67,370,1995-03-21,WW,developer
2395,67,6,1995-03-21,JP,publisher
2396,4,394,1998-07-31,WW,developer
2396,4,228,1998-07-31,EU,publisher
2396,4,1150,1998-07-31,EU,publisher
2397,23,358,1997-07-07,WW,developer
2397,23,631,1997-07-07,WW,developer
2397,23,11,1997-07-07,NA,publisher
2398,4,516,2000-04-05,WW,developer
2399,4,246,1997-11-25,WW,developer
2399,4,246,1997-11-25,NA,publisher
2399,4,1150,1997-11-25,EU,publisher
2399,94,246,1997-11-25,WW,developer
2399,94,246,1997-11-25,NA,publisher
2399,94,1150,1997-11-25,EU,publisher
2400,31,40,2000-12-14,WW,developer
2400,31,6,2000-12-14,JP,publisher
2401,27,681,2003-11-21,WW,developer
2401,27,6,2003-11-21,JP,publisher
2402,4,561,1996-09-30,WW,developer
2402,4,463,1996-09-30,EU,publisher
2402,8,561,1996-09-30,WW,developer
2402,8,463,1996-09-30,EU,publisher
2402,94,561,1996-09-30,WW,developer
2402,94,463,1996-09-30,EU,publisher
2402,24,561,1996-09-30,WW,developer
2402,24,463,1996-09-30,EU,publisher
2403,4,68,1996-01-01,WW,developer
2403,4,68,1996-01-01,NA,publisher
2403,94,68,1996-01-01,WW,developer
2403,94,68,1996-01-01,NA,publisher
2404,4,103,1997-09-29,WW,developer
2405,23,18,1996-11-01,WW,developer
2405,23,323,1996-11-01,NA,publisher
2405,4,18,1996-11-01,WW,developer
2405,4,323,1996-11-01,NA,publisher
2407,4,39,2020-11-16,EU,publisher
2407,94,39,2020-11-16,EU,publisher
2407,24,39,2020-11-16,EU,publisher
2407,60,39,2020-11-16,EU,publisher
2408,31,468,1998-01-31,WW,developer
2408,31,829,1998-01-31,WW,developer
2408,31,449,1998-01-31,EU,publisher
2408,31,795,1998-01-31,NA,publisher
2410,6,306,2013-03-12,WW,developer
2410,6,11,2013-03-12,NA,publisher
2411,66,673,2013-03-20,WW,developer
2411,66,6,2013-03-20,JP,publisher
2412,23,519,2000-11-30,WW,developer
2412,23,117,2000-11-30,JP,publisher
2413,4,63,1997-03-01,WW,developer
2413,4,63,1997-03-01,NA,publisher
2386,106,1242,2013-03-26,WW,developer
2386,106,135,2013-03-26,NA,publisher
2390,4,1061,2020-09-01,WW,developer
2390,4,449,2020-09-01,EU,publisher
2414,23,8,1997-09-11,WW,developer
2414,23,1102,1997-09-11,NA,publisher
2416,49,545,1982-01-01,WW,developer
2416,49,6,1982-01-01,JP,publisher
2416,68,545,1982-01-01,WW,developer
2416,68,6,1982-01-01,JP,publisher
2416,61,545,1982-01-01,WW,developer
2416,61,6,1982-01-01,JP,publisher
2416,26,545,1982-01-01,WW,developer
2416,26,6,1982-01-01,JP,publisher
2417,66,8,2000-10-20,WW,developer
2417,66,8,2000-10-20,JP,publisher
2417,67,8,2000-10-20,WW,developer
2417,67,8,2000-10-20,JP,publisher
2418,6,11,2013-07-30,NA,publisher
2418,23,11,2013-07-30,NA,publisher
2421,31,105,1998-07-31,WW,developer
2422,26,262,2019-09-27,WW,developer
2422,26,56,2019-09-27,JP,publisher
2422,26,435,2019-09-27,JP,publisher
2422,67,262,2019-09-27,WW,developer
2422,67,56,2019-09-27,JP,publisher
2422,67,435,2019-09-27,JP,publisher
2422,5,262,2019-09-27,WW,developer
2422,5,56,2019-09-27,JP,publisher
2422,5,435,2019-09-27,JP,publisher
2422,66,262,2019-09-27,WW,developer
2422,66,56,2019-09-27,JP,publisher
2422,66,435,2019-09-27,JP,publisher
2422,28,262,2019-09-27,WW,developer
2422,28,56,2019-09-27,JP,publisher
2422,28,435,2019-09-27,JP,publisher
2422,55,262,2019-09-27,WW,developer
2422,55,56,2019-09-27,JP,publisher
2422,55,435,2019-09-27,JP,publisher
2423,32,34,1996-08-01,WW,developer
2423,32,6,1996-08-01,JP,publisher
2423,28,34,1996-08-01,WW,developer
2423,28,6,1996-08-01,JP,publisher
2424,4,790,2000-12-15,WW,developer
2424,4,228,2000-12-15,EU,publisher
2424,4,1150,2000-12-15,EU,publisher
2425,4,984,1998-09-30,WW,developer
2425,4,121,1998-09-30,NA,publisher
2426,4,246,1998-12-20,WW,developer
2426,4,246,1998-12-20,NA,publisher
2426,94,246,1998-12-20,WW,developer
2426,94,246,1998-12-20,NA,publisher
2426,8,246,1998-12-20,WW,developer
2426,8,246,1998-12-20,NA,publisher
2427,26,82,2013-11-28,WW,developer
2427,26,702,2013-11-28,NA,publisher
2427,24,82,2013-11-28,WW,developer
2427,24,702,2013-11-28,NA,publisher
2429,4,574,2000-11-16,WW,developer
2431,4,718,2001-05-18,WW,developer
2431,4,1150,2001-05-18,EU,publisher
2431,67,718,2001-05-18,WW,developer
2431,67,1150,2001-05-18,EU,publisher
2433,16,34,2016-03-03,WW,developer
2433,16,6,2016-03-03,JP,publisher
2433,22,34,2016-03-03,WW,developer
2433,22,6,2016-03-03,JP,publisher
2436,5,6,2008-01-18,WW,developer
2436,5,6,2008-01-18,JP,publisher
2437,67,435,1998-09-25,WW,developer
2437,67,435,1998-09-25,JP,publisher
2438,4,724,2013-06-03,WW,developer
2438,4,8,2013-06-03,JP,publisher
2438,6,724,2013-06-03,WW,developer
2438,6,8,2013-06-03,JP,publisher
2439,4,8,1996-05-31,WW,developer
2439,4,8,1996-05-31,JP,publisher
2440,67,263,2000-12-14,WW,developer
2440,67,6,2000-12-14,JP,publisher
2441,16,545,2001-08-21,WW,developer
2441,16,6,2001-08-21,JP,publisher
2442,4,859,2016-05-31,WW,developer
2442,4,859,2016-05-31,NA,publisher
2442,106,859,2016-05-31,WW,developer
2442,106,859,2016-05-31,NA,publisher
2443,8,579,2013-07-12,WW,developer
2443,16,579,2013-07-12,WW,developer
2443,66,579,2013-07-12,WW,developer
2443,4,579,2013-07-12,WW,developer
2443,6,579,2013-07-12,WW,developer
2443,5,579,2013-07-12,WW,developer
2444,28,288,1997-01-01,WW,developer
2444,28,42,1997-01-01,NA,publisher
2444,4,288,1997-01-01,WW,developer
2444,4,42,1997-01-01,NA,publisher
2445,43,234,2018-11-15,WW,developer
2445,43,1613,2018-11-15,WW,developer
2445,43,234,2018-11-15,EU,publisher
2445,43,1613,2018-11-15,EU,publisher
2445,4,234,2018-11-15,WW,developer
2445,4,1613,2018-11-15,WW,developer
2445,4,234,2018-11-15,EU,publisher
2445,4,1613,2018-11-15,EU,publisher
2445,72,234,2018-11-15,WW,developer
2445,72,1613,2018-11-15,WW,developer
2445,72,234,2018-11-15,EU,publisher
2445,72,1613,2018-11-15,EU,publisher
2446,4,345,1996-03-15,WW,developer
2446,4,345,1996-03-15,NA,publisher
2446,94,345,1996-03-15,WW,developer
2446,94,345,1996-03-15,NA,publisher
2447,6,321,1996-10-31,WW,developer
2447,6,794,1996-10-31,WW,developer
