game_id,genre_id
3570,268
3571,115
3571,148
3571,180
3572,128
3573,26
3573,167
3574,2
3574,39
3574,144
3574,172
3574,249
3575,25
3576,25
3576,293
3576,246
3577,13
3577,143
3577,172
3577,254
3578,2
3578,42
3578,167
3579,39
3579,83
3579,167
3580,144
3581,19
3581,24
3581,26
3581,293
3581,304
3582,2
3583,39
3583,143
3584,14
3584,94
3585,279
3586,144
3587,13
3588,241
3589,19
3589,47
3590,2
3590,39
3591,96
3592,25
3593,2
3593,19
3593,25
3593,60
3594,42
3594,178
3594,181
3595,2
3595,75
3595,79
3596,2
3597,5
3598,50
3598,67
3598,79
3598,180
3599,19
3599,57
3599,84
3599,117
3600,13
3600,19
3600,282
3601,39
3601,64
3601,313
3602,42
3602,79
3602,172
3603,79
3604,47
3605,30
3605,159
3606,48
3606,84
3607,5
3607,19
3607,60
3607,149
3607,194
3608,2
3608,12
3608,30
3608,42
3609,2
3610,5
3610,45
3610,100
3610,111
3611,2
3611,5
3612,2
3612,60
3613,175
3614,13
3614,67
3615,25
3617,65
3618,25
3619,42
3619,293
3621,52
3622,57
3623,42
3624,14
3624,34
3625,13
3625,74
3625,175
3625,239
3626,12
3626,25
3626,42
3627,60
3627,198
3628,190
3629,13
3629,65
3629,84
3630,45
3631,227
3632,24
3632,172
3633,2
3634,175
3635,172
3636,79
3637,34
3637,84
3638,2
3638,19
3638,25
3639,42
3640,26
3640,172
3640,240
3641,79
3641,172
3642,13
3643,42
3644,39
3644,59
3645,19
3646,45
3646,72
3647,67
3648,77
3648,110
3648,196
3649,42
3652,2
3652,5
3652,84
3653,13
3654,42
3655,14
3656,14
3657,26
3657,48
3657,74
3658,2
3658,19
3658,25
3659,42
3659,79
3659,84
3660,13
3660,26
3660,172
3661,39
3662,17
3662,43
3662,170
3663,25
3664,19
3664,57
3664,65
3664,174
3665,163
3666,110
3667,19
3668,79
3668,128
3669,25
3670,25
3670,185
3671,2
3671,111
3672,25
3673,71
3674,25
3674,293
3675,25
3676,45
3677,24
3677,26
3678,19
3678,30
3679,79
3680,13
3680,74
3680,239
3680,259
3681,52
3681,219
3682,83
3683,2
3683,42
3684,14
3684,30
3684,42
3685,74
3685,189
3686,27
3687,25
3687,172
3688,13
3689,2
3690,57
3690,172
3691,2
3691,24
3693,185
3694,19
3694,42
3694,60
3695,14
3695,34
3696,39
3696,58
3696,76
3697,19
3697,45
3698,25
3699,78
3700,49
3700,149
3701,72
3701,143
3702,39
3702,110
3703,144
3704,2
3704,5
3705,226
3706,84
3707,39
3708,39
3709,5
3710,65
3710,117
3711,87
3712,39
3712,58
3712,99
3712,148
3712,166
3712,286
3713,42
3713,118
3714,75
3714,83
3715,42
3715,265
3716,101
3717,2
3717,45
3717,167
3717,301
3718,34
3719,24
3719,26
3720,2
3720,143
3721,24
3722,112
3723,19
3723,42
3723,79
3723,128
3724,79
3724,277
3725,144
3726,65
3726,293
3727,52
3727,158
3728,30
3728,34
3728,70
3729,30
3729,84
3730,45
3731,2
3731,60
3732,293
3733,167
3734,19
3734,25
3734,65
3734,127
3735,30
3736,121
3737,94
3737,104
3738,42
3739,45
3739,57
3740,84
3741,24
3741,85
3742,42
3743,5
3744,13
3744,285
3744,287
3744,289
3744,252
3745,30
3745,34
3746,2
3746,42
3747,14
3747,42
3747,104
3748,143
3749,42
3749,67
3749,75
3749,79
3749,277
3750,30
3750,42
3750,84
3751,19
3752,163
3753,19
3753,172
3754,75
3754,77
3755,47
3756,5
3757,36
3757,94
3757,104
3758,5
3758,30
3758,84
3759,2
3759,5
3759,25
3759,172
3760,2
3760,42
3761,24
3762,12
3763,42
3764,42
3765,13
3766,85
3766,143
3767,162
3768,5
3768,19
3768,170
3769,71
3769,101
3770,30
3770,65
3770,172
3770,293
3771,13
3772,5
3773,42
3774,39
3775,79
3776,45
3776,175
3777,245
3778,39
3778,59
3779,39
3779,58
3779,76
3779,137
3780,39
3780,60
3780,137
3782,79
3783,26
3783,42
3783,172
3783,293
3784,30
3784,34
3784,84
3785,2
3785,19
3785,25
3786,25
3787,12
3789,79
3790,42
3791,30
3792,240
3792,312
3793,11
3793,37
3794,2
3795,25
3795,45
3795,48
3796,25
3796,42
3797,2
3797,19
3797,25
3797,26
3797,45
3797,178
3798,2
3798,39
3799,2
3799,5
3799,100
3799,172
3799,185
3799,293
3800,42
3801,144
3802,30
3802,60
3802,84
3803,2
3803,5
3803,19
3803,25
3803,45
3803,60
3804,13
3804,19
3804,25
3804,172
3804,270
3805,39
3805,101
3805,172
3805,180
3806,185
3806,219
3807,17
3807,49
3807,160
3808,13
3808,285
3808,287
3808,289
3808,252
3809,13
3809,277
3810,79
3811,79
3812,42
3813,52
3813,94
3814,163
3815,60
3815,136
3816,84
3817,42
3817,65
3817,277
3818,2
3819,2
3819,19
3819,24
3819,25
3820,132
3820,180
3821,5
3822,245
3823,68
3823,175
3823,293
3824,70
3824,84
3825,2
3825,19
3825,25
3825,30
3825,42
3826,19
3826,92
3826,117
3827,13
3827,24
3828,19
3828,45
3828,240
3828,312
3829,5
3829,84
3830,167
3832,5
3833,30
3833,42
3833,76
3833,180
3834,19
3834,49
3834,60
3835,27
3835,42
3836,241
3837,26
3838,65
3838,178
3838,293
3838,243
3839,42
3839,79
3840,42
3840,180
3841,25
3841,167
3841,170
3843,45
3843,136
3843,149
3844,33
3845,19
3846,45
3847,19
3847,30
3848,67
3849,2
3850,84
3851,30
3851,42
3851,84
3852,93
3853,42
3854,42
3854,293
3855,42
3856,2
3856,51
3856,71
3856,250
3857,19
3857,48
3857,293
3858,2
3858,172
3859,189
3860,25
3860,48
3861,25
3862,42
3862,94
3863,13
3864,42
3865,14
3866,2
3866,60
3867,2
3868,25
3869,26
3870,19
3870,45
3871,42
3871,79
3872,39
3872,58
3873,30
3874,2
3875,275
3876,2
3877,14
3878,2
3878,42
3879,24
3879,25
3880,167
3881,2
3881,172
3882,162
3883,84
3883,107
3884,128
3885,57
3886,30
3886,62
3887,39
3888,39
3888,293
3889,148
3890,30
3891,297
3892,42
3895,49
3895,160
3896,298
